date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux2_moving_avg,lux3_moving_avg,lux4_moving_avg,lux1_weather_interaction,lux2_weather_interaction,lux3_weather_interaction,lux4_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-07-26,840,684,949,951,1,1,156,0.8851422550052687,480.6666666666667,720.3333333333334,737.0,558.6666666666666,840,684,949,951,10,36,3,76,86,39,22,10,11
2024-07-26,573,260,918,532,2,0,313,0.6241830065359477,619.3333333333334,539.3333333333334,859.3333333333334,577.0,1146,520,1836,1064,73,5,77,90,82,75,33,65,40
2024-07-26,216,780,240,727,1,1,-564,0.9,543.0,574.6666666666666,702.3333333333334,736.6666666666666,216,780,240,727,58,70,88,62,64,46,83,26,86
2024-07-26,929,188,182,825,1,1,741,5.104395604395604,572.6666666666666,409.3333333333333,446.6666666666667,694.6666666666666,929,188,182,825,61,25,67,34,32,7,14,57,47
2024-07-26,890,787,276,568,0,0,103,3.2246376811594204,678.3333333333334,585.0,232.66666666666666,706.6666666666666,0,0,0,0,80,7,24,12,58,53,96,89,81
2024-07-26,226,880,297,545,1,0,-654,0.7609427609427609,681.6666666666666,618.3333333333334,251.66666666666666,646.0,226,880,297,545,35,72,73,78,32,8,52,71,63
2024-07-26,492,684,723,580,1,0,-192,0.6804979253112033,536.0,783.6666666666666,432.0,564.3333333333334,492,684,723,580,55,90,98,45,31,2,16,20,15
2024-07-26,740,856,667,983,0,0,-116,1.1094452773613193,486.0,806.6666666666666,562.3333333333334,702.6666666666666,0,0,0,0,89,3,6,55,58,53,63,20,79
2024-07-26,157,688,790,393,0,1,-531,0.19873417721518988,463.0,742.6666666666666,726.6666666666666,652.0,0,0,0,0,20,20,12,8,91,20,83,71,99
2024-07-26,733,258,520,864,0,0,475,1.4096153846153847,543.3333333333334,600.6666666666666,659.0,746.6666666666666,0,0,0,0,12,30,67,86,40,94,60,0,22
2024-07-26,612,588,500,242,1,1,24,1.224,500.6666666666667,511.3333333333333,603.3333333333334,499.6666666666667,612,588,500,242,8,20,42,35,11,47,56,57,85
2024-07-26,850,423,797,349,1,1,427,1.066499372647428,731.6666666666666,423.0,605.6666666666666,485.0,850,423,797,349,10,24,56,2,72,46,76,12,38
2024-07-26,901,709,570,977,1,1,192,1.580701754385965,787.6666666666666,573.3333333333334,622.3333333333334,522.6666666666666,901,709,570,977,74,14,35,97,10,87,87,72,32
2024-07-26,195,480,317,401,0,1,-285,0.6151419558359621,648.6666666666666,537.3333333333334,561.3333333333334,575.6666666666666,0,0,0,0,69,34,13,18,96,67,36,91,23
2024-07-26,737,201,927,124,2,1,536,0.7950377562028047,611.0,463.3333333333333,604.6666666666666,500.6666666666667,1474,402,1854,248,0,48,81,27,18,83,6,5,60
2024-07-26,217,593,828,888,1,0,-376,0.26207729468599034,383.0,424.6666666666667,690.6666666666666,471.0,217,593,828,888,69,42,71,22,53,62,7,86,54
2024-07-26,659,743,731,988,2,1,-84,0.9015047879616963,537.6666666666666,512.3333333333334,828.6666666666666,666.6666666666666,1318,1486,1462,1976,76,40,95,6,56,15,86,99,60
2024-07-26,700,713,274,989,0,1,-13,2.5547445255474455,525.3333333333334,683.0,611.0,955.0,0,0,0,0,85,36,26,75,41,73,77,57,83
2024-07-26,587,118,122,169,1,1,469,4.811475409836065,648.6666666666666,524.6666666666666,375.6666666666667,715.3333333333334,587,118,122,169,55,56,36,13,97,89,67,16,96
2024-07-26,336,553,824,724,2,0,-217,0.4077669902912621,541.0,461.3333333333333,406.6666666666667,627.3333333333334,672,1106,1648,1448,30,41,86,45,70,92,20,72,94
2024-07-26,984,581,334,974,1,1,403,2.946107784431138,635.6666666666666,417.3333333333333,426.6666666666667,622.3333333333334,984,581,334,974,85,46,70,14,30,4,60,11,39
2024-07-26,996,693,112,211,1,1,303,8.892857142857142,772.0,609.0,423.3333333333333,636.3333333333334,996,693,112,211,36,91,75,66,51,10,73,85,57
2024-07-27,371,496,200,463,1,0,-125,1.855,783.6666666666666,590.0,215.33333333333334,549.3333333333334,371,496,200,463,46,60,24,14,1,28,85,51,71
2024-07-27,288,378,635,402,2,1,-90,0.45354330708661417,551.6666666666666,522.3333333333334,315.6666666666667,358.6666666666667,576,756,1270,804,90,13,66,50,82,78,93,75,73
2024-07-27,803,950,975,570,0,1,-147,0.8235897435897436,487.3333333333333,608.0,603.3333333333334,478.3333333333333,0,0,0,0,77,67,89,87,37,69,93,69,0
2024-07-27,546,464,622,190,1,0,82,0.8778135048231511,545.6666666666666,597.3333333333334,744.0,387.3333333333333,546,464,622,190,46,52,3,7,31,47,79,72,84
2024-07-27,680,430,884,629,0,1,250,0.7692307692307693,676.3333333333334,614.6666666666666,827.0,463.0,0,0,0,0,68,83,99,68,9,14,74,51,24
2024-07-27,889,740,551,760,0,1,149,1.6134301270417424,705.0,544.6666666666666,685.6666666666666,526.3333333333334,0,0,0,0,57,33,78,61,7,83,85,36,95
2024-07-27,960,443,530,838,2,1,517,1.8113207547169812,843.0,537.6666666666666,655.0,742.3333333333334,1920,886,1060,1676,35,75,95,50,89,33,28,2,52
2024-07-27,346,921,892,825,2,1,-575,0.38789237668161436,731.6666666666666,701.3333333333334,657.6666666666666,807.6666666666666,692,1842,1784,1650,31,96,92,62,93,59,24,97,60
2024-07-27,175,554,705,971,0,1,-379,0.24822695035460993,493.6666666666667,639.3333333333334,709.0,878.0,0,0,0,0,97,23,73,67,74,61,57,7,45
2024-07-27,253,700,812,762,1,0,-447,0.31157635467980294,258.0,725.0,803.0,852.6666666666666,253,700,812,762,63,19,84,77,19,1,13,9,73
2024-07-27,755,824,632,291,2,0,-69,1.1946202531645569,394.3333333333333,692.6666666666666,716.3333333333334,674.6666666666666,1510,1648,1264,582,70,68,15,15,19,79,77,46,59
2024-07-27,534,754,951,651,1,0,-220,0.5615141955835962,514.0,759.3333333333334,798.3333333333334,568.0,534,754,951,651,41,29,18,83,8,18,65,40,50
2024-07-27,185,164,822,341,1,1,21,0.22506082725060828,491.3333333333333,580.6666666666666,801.6666666666666,427.6666666666667,185,164,822,341,47,87,28,23,71,97,53,63,72
2024-07-27,796,175,751,237,1,1,621,1.0599201065246338,505.0,364.3333333333333,841.3333333333334,409.6666666666667,796,175,751,237,73,6,50,5,14,48,76,41,83
2024-07-27,384,810,392,444,0,1,-426,0.9795918367346939,455.0,383.0,655.0,340.6666666666667,0,0,0,0,80,35,17,56,97,77,66,42,47
2024-07-27,319,242,909,279,1,0,77,0.3509350935093509,499.6666666666667,409.0,684.0,320.0,319,242,909,279,29,37,57,30,87,87,29,8,83
2024-07-27,168,927,200,811,0,1,-759,0.84,290.3333333333333,659.6666666666666,500.3333333333333,511.3333333333333,0,0,0,0,20,79,43,5,96,27,17,13,39
2024-07-27,146,704,601,602,0,1,-558,0.24292845257903495,211.0,624.3333333333334,570.0,564.0,0,0,0,0,59,51,15,98,62,47,53,90,6
2024-07-27,193,572,403,302,1,1,-379,0.47890818858560796,169.0,734.3333333333334,401.3333333333333,571.6666666666666,193,572,403,302,12,14,64,78,90,95,99,95,74
2024-07-27,849,516,970,672,1,0,333,0.8752577319587629,396.0,597.3333333333334,658.0,525.3333333333334,849,516,970,672,0,45,1,28,20,36,20,3,84
2024-07-27,552,404,639,291,1,0,148,0.863849765258216,531.3333333333334,497.3333333333333,670.6666666666666,421.6666666666667,552,404,639,291,64,22,55,66,4,73,52,1,18
2024-07-27,303,835,652,104,1,1,-532,0.4647239263803681,568.0,585.0,753.6666666666666,355.6666666666667,303,835,652,104,32,11,78,74,34,48,82,96,14
2024-07-28,317,596,454,989,0,1,-279,0.698237885462555,390.6666666666667,611.6666666666666,581.6666666666666,461.3333333333333,0,0,0,0,37,92,27,2,84,47,15,84,69
2024-07-28,573,390,402,336,1,1,183,1.4253731343283582,397.6666666666667,607.0,502.6666666666667,476.3333333333333,573,390,402,336,24,43,64,27,67,72,27,0,60
2024-07-28,531,201,595,792,1,0,330,0.892436974789916,473.6666666666667,395.6666666666667,483.6666666666667,705.6666666666666,531,201,595,792,25,14,4,73,47,87,3,74,55
2024-07-28,440,366,757,410,0,0,74,0.5812417437252312,514.6666666666666,319.0,584.6666666666666,512.6666666666666,0,0,0,0,76,92,21,96,79,99,54,64,9
2024-07-28,650,966,867,648,2,0,-316,0.7497116493656286,540.3333333333334,511.0,739.6666666666666,616.6666666666666,1300,1932,1734,1296,58,48,99,47,94,28,14,45,45
2024-07-28,711,721,326,155,2,1,-10,2.1809815950920246,600.3333333333334,684.3333333333334,650.0,404.3333333333333,1422,1442,652,310,91,20,12,79,89,59,63,58,79
2024-07-28,388,941,335,542,0,0,-553,1.1582089552238806,583.0,876.0,509.3333333333333,448.3333333333333,0,0,0,0,32,14,64,9,61,28,64,74,74
2024-07-28,353,876,972,336,2,1,-523,0.3631687242798354,484.0,846.0,544.3333333333334,344.3333333333333,706,1752,1944,672,40,13,15,32,34,57,15,6,56
2024-07-28,833,102,991,969,0,1,731,0.8405650857719476,524.6666666666666,639.6666666666666,766.0,615.6666666666666,0,0,0,0,29,41,85,99,69,47,19,65,34
2024-07-28,456,184,554,960,1,0,272,0.8231046931407943,547.3333333333334,387.3333333333333,839.0,755.0,456,184,554,960,56,79,63,66,96,22,63,14,71
2024-07-28,122,893,112,296,1,1,-771,1.0892857142857142,470.3333333333333,393.0,552.3333333333334,741.6666666666666,122,893,112,296,48,14,31,68,20,26,32,71,91
2024-07-28,861,427,309,684,2,0,434,2.7864077669902914,479.6666666666667,501.3333333333333,325.0,646.6666666666666,1722,854,618,1368,47,62,79,11,79,94,80,46,2
2024-07-28,621,915,840,670,1,1,-294,0.7392857142857143,534.6666666666666,745.0,420.3333333333333,550.0,621,915,840,670,71,67,50,56,38,6,68,89,65
2024-07-28,857,549,496,851,2,1,308,1.7278225806451613,779.6666666666666,630.3333333333334,548.3333333333334,735.0,1714,1098,992,1702,48,26,78,43,33,48,68,39,52
2024-07-28,936,553,199,613,2,0,383,4.703517587939698,804.6666666666666,672.3333333333334,511.6666666666667,711.3333333333334,1872,1106,398,1226,46,86,57,12,14,53,57,41,77
2024-07-28,199,728,130,548,1,1,-529,1.5307692307692307,664.0,610.0,275.0,670.6666666666666,199,728,130,548,55,92,45,23,5,67,38,50,51
2024-07-28,901,320,997,459,1,1,581,0.9037111334002006,678.6666666666666,533.6666666666666,442.0,540.0,901,320,997,459,64,52,51,43,65,77,76,34,92
2024-07-28,279,253,627,799,2,1,26,0.4449760765550239,459.6666666666667,433.6666666666667,584.6666666666666,602.0,558,506,1254,1598,11,51,62,56,87,41,35,40,52
2024-07-28,322,764,748,918,1,1,-442,0.4304812834224599,500.6666666666667,445.6666666666667,790.6666666666666,725.3333333333334,322,764,748,918,68,62,75,95,55,73,93,84,53
2024-07-28,861,111,428,129,0,1,750,2.0116822429906542,487.3333333333333,376.0,601.0,615.3333333333334,0,0,0,0,87,72,59,15,48,58,67,56,46
2024-07-28,758,232,265,878,1,1,526,2.860377358490566,647.0,369.0,480.3333333333333,641.6666666666666,758,232,265,878,5,52,64,95,91,43,86,37,2
2024-07-28,541,403,558,207,1,1,138,0.9695340501792115,720.0,248.66666666666666,417.0,404.6666666666667,541,403,558,207,88,56,80,99,0,97,20,71,64
2024-07-29,707,392,921,943,0,1,315,0.7676438653637351,668.6666666666666,342.3333333333333,581.3333333333334,676.0,0,0,0,0,64,51,54,20,64,25,62,95,14
2024-07-29,868,399,199,701,1,0,469,4.36180904522613,705.3333333333334,398.0,559.3333333333334,617.0,868,399,199,701,24,42,56,75,27,22,84,7,83
2024-07-29,424,839,720,816,1,0,-415,0.5888888888888889,666.3333333333334,543.3333333333334,613.3333333333334,820.0,424,839,720,816,0,6,91,50,99,72,5,73,85
2024-07-29,615,882,954,990,2,1,-267,0.6446540880503144,635.6666666666666,706.6666666666666,624.3333333333334,835.6666666666666,1230,1764,1908,1980,31,41,70,20,19,7,23,62,33
2024-07-29,115,142,272,544,1,1,-27,0.4227941176470588,384.6666666666667,621.0,648.6666666666666,783.3333333333334,115,142,272,544,2,3,72,59,47,52,52,86,49
2024-07-29,891,442,848,992,1,0,449,1.0507075471698113,540.3333333333334,488.6666666666667,691.3333333333334,842.0,891,442,848,992,48,68,85,50,71,13,94,3,32
2024-07-29,435,425,261,537,0,1,10,1.6666666666666667,480.3333333333333,336.3333333333333,460.3333333333333,691.0,0,0,0,0,18,4,25,20,64,70,82,47,72
2024-07-29,858,913,827,831,2,0,-55,1.037484885126965,728.0,593.3333333333334,645.3333333333334,786.6666666666666,1716,1826,1654,1662,59,74,11,5,89,6,75,51,2
2024-07-29,357,597,875,989,2,0,-240,0.408,550.0,645.0,654.3333333333334,785.6666666666666,714,1194,1750,1978,28,91,70,72,50,8,77,37,1
2024-07-29,596,463,362,705,2,0,133,1.6464088397790055,603.6666666666666,657.6666666666666,688.0,841.6666666666666,1192,926,724,1410,49,79,45,64,42,2,49,93,3
2024-07-29,995,990,903,556,1,1,5,1.1018826135105204,649.3333333333334,683.3333333333334,713.3333333333334,750.0,995,990,903,556,1,40,46,75,48,77,11,86,15
2024-07-29,259,526,373,714,2,1,-267,0.6943699731903485,616.6666666666666,659.6666666666666,546.0,658.3333333333334,518,1052,746,1428,72,93,78,57,24,16,55,4,53
2024-07-29,574,120,102,834,0,1,454,5.627450980392157,609.3333333333334,545.3333333333334,459.3333333333333,701.3333333333334,0,0,0,0,55,3,37,77,73,43,14,84,32
2024-07-29,951,506,127,797,2,0,445,7.488188976377953,594.6666666666666,384.0,200.66666666666666,781.6666666666666,1902,1012,254,1594,16,1,20,5,75,85,82,69,8
2024-07-29,763,718,425,795,0,0,45,1.795294117647059,762.6666666666666,448.0,218.0,808.6666666666666,0,0,0,0,59,66,13,64,40,45,91,80,56
2024-07-29,789,435,248,594,2,0,354,3.181451612903226,834.3333333333334,553.0,266.6666666666667,728.6666666666666,1578,870,496,1188,35,20,1,85,70,89,39,88,39
2024-07-29,774,914,639,773,2,1,-140,1.2112676056338028,775.3333333333334,689.0,437.3333333333333,720.6666666666666,1548,1828,1278,1546,60,69,71,33,63,57,40,23,51
2024-07-29,479,216,587,346,0,0,263,0.8160136286201022,680.6666666666666,521.6666666666666,491.3333333333333,571.0,0,0,0,0,16,42,69,55,60,27,68,85,81
2024-07-29,644,223,921,642,2,0,421,0.6992399565689468,632.3333333333334,451.0,715.6666666666666,587.0,1288,446,1842,1284,48,81,32,74,11,13,68,76,15
2024-07-29,790,498,537,663,2,1,292,1.4711359404096833,637.6666666666666,312.3333333333333,681.6666666666666,550.3333333333334,1580,996,1074,1326,75,68,5,2,80,8,5,16,7
2024-07-29,526,892,164,956,2,0,-366,3.207317073170732,653.3333333333334,537.6666666666666,540.6666666666666,753.6666666666666,1052,1784,328,1912,59,8,89,41,68,25,86,77,86
2024-07-29,712,903,455,687,1,0,-191,1.5648351648351648,676.0,764.3333333333334,385.3333333333333,768.6666666666666,712,903,455,687,19,83,36,61,13,1,66,97,59
2024-07-30,367,814,632,996,0,1,-447,0.5806962025316456,535.0,869.6666666666666,417.0,879.6666666666666,0,0,0,0,49,27,13,5,33,74,32,89,35
2024-07-30,934,150,351,538,2,1,784,2.660968660968661,671.0,622.3333333333334,479.3333333333333,740.3333333333334,1868,300,702,1076,2,25,36,5,47,80,42,82,2
2024-07-30,676,882,334,377,0,0,-206,2.0239520958083834,659.0,615.3333333333334,439.0,637.0,0,0,0,0,42,81,7,62,60,33,20,25,14
2024-07-30,516,423,326,651,0,1,93,1.5828220858895705,708.6666666666666,485.0,337.0,522.0,0,0,0,0,56,82,76,19,80,18,83,2,96
2024-07-30,267,888,624,712,0,0,-621,0.42788461538461536,486.3333333333333,731.0,428.0,580.0,0,0,0,0,49,2,12,20,34,38,64,1,81
2024-07-30,941,240,412,210,2,1,701,2.283980582524272,574.6666666666666,517.0,454.0,524.3333333333334,1882,480,824,420,67,72,39,1,64,81,16,91,22
2024-07-30,142,569,148,484,2,0,-427,0.9594594594594594,450.0,565.6666666666666,394.6666666666667,468.6666666666667,284,1138,296,968,80,99,91,89,58,12,92,1,2
2024-07-30,655,886,217,932,0,1,-231,3.0184331797235022,579.3333333333334,565.0,259.0,542.0,0,0,0,0,49,94,57,94,35,4,7,21,29
2024-07-30,384,901,153,860,1,0,-517,2.5098039215686274,393.6666666666667,785.3333333333334,172.66666666666666,758.6666666666666,384,901,153,860,36,48,17,89,78,49,63,70,44
2024-07-30,496,433,749,290,0,1,63,0.6622162883845126,511.6666666666667,740.0,373.0,694.0,0,0,0,0,45,16,56,55,18,22,89,3,16
2024-07-30,111,992,664,589,1,1,-881,0.16716867469879518,330.3333333333333,775.3333333333334,522.0,579.6666666666666,111,992,664,589,41,62,82,95,41,87,27,37,57
2024-07-30,706,472,143,793,0,1,234,4.937062937062937,437.6666666666667,632.3333333333334,518.6666666666666,557.3333333333334,0,0,0,0,14,54,37,9,68,28,97,83,57
2024-07-30,401,663,914,525,0,1,-262,0.4387308533916849,406.0,709.0,573.6666666666666,635.6666666666666,0,0,0,0,32,22,31,86,18,71,89,69,95
2024-07-30,997,593,152,504,0,1,404,6.559210526315789,701.3333333333334,576.0,403.0,607.3333333333334,0,0,0,0,79,33,85,69,38,25,12,72,56
2024-07-30,352,638,685,434,2,1,-286,0.5138686131386861,583.3333333333334,631.3333333333334,583.6666666666666,487.6666666666667,704,1276,1370,868,10,68,65,22,68,78,12,51,6
2024-07-30,598,768,657,308,1,1,-170,0.9101978691019786,649.0,666.3333333333334,498.0,415.3333333333333,598,768,657,308,19,14,76,91,51,56,37,30,38
2024-07-30,853,850,624,121,1,0,3,1.3669871794871795,601.0,752.0,655.3333333333334,287.6666666666667,853,850,624,121,23,46,86,29,11,0,24,25,77
2024-07-30,134,255,776,777,0,0,-121,0.17268041237113402,528.3333333333334,624.3333333333334,685.6666666666666,402.0,0,0,0,0,63,2,24,77,82,27,61,35,57
2024-07-30,826,390,201,710,2,1,436,4.109452736318408,604.3333333333334,498.3333333333333,533.6666666666666,536.0,1652,780,402,1420,79,82,91,36,46,61,22,25,55
2024-07-30,948,747,891,307,2,1,201,1.063973063973064,636.0,464.0,622.6666666666666,598.0,1896,1494,1782,614,93,27,57,54,75,46,85,27,14
2024-07-30,189,243,869,107,1,0,-54,0.21749136939010358,654.3333333333334,460.0,653.6666666666666,374.6666666666667,189,243,869,107,97,2,74,95,35,77,20,4,43
2024-07-30,875,205,948,801,2,0,670,0.9229957805907173,670.6666666666666,398.3333333333333,902.6666666666666,405.0,1750,410,1896,1602,64,3,32,48,62,97,53,73,11
2024-07-31,704,519,967,786,1,1,185,0.7280248190279214,589.3333333333334,322.3333333333333,928.0,564.6666666666666,704,519,967,786,87,87,87,33,75,58,62,17,7
2024-07-31,701,769,497,884,1,0,-68,1.4104627766599598,760.0,497.6666666666667,804.0,823.6666666666666,701,769,497,884,87,30,65,43,81,30,29,14,79
2024-07-31,517,757,237,628,1,0,-240,2.181434599156118,640.6666666666666,681.6666666666666,567.0,766.0,517,757,237,628,72,44,29,21,50,69,74,56,40
2024-07-31,214,101,774,701,2,1,113,0.27648578811369506,477.3333333333333,542.3333333333334,502.6666666666667,737.6666666666666,428,202,1548,1402,85,58,80,30,42,48,67,96,33
2024-07-31,716,688,486,752,1,1,28,1.4732510288065843,482.3333333333333,515.3333333333334,499.0,693.6666666666666,716,688,486,752,75,44,33,6,33,4,96,4,45
2024-07-31,295,743,210,756,1,1,-448,1.4047619047619047,408.3333333333333,510.6666666666667,490.0,736.3333333333334,295,743,210,756,16,74,85,20,96,30,75,36,87
2024-07-31,925,189,713,265,0,0,736,1.297335203366059,645.3333333333334,540.0,469.6666666666667,591.0,0,0,0,0,88,36,68,15,48,36,72,85,28
2024-07-31,600,444,116,948,1,1,156,5.172413793103448,606.6666666666666,458.6666666666667,346.3333333333333,656.3333333333334,600,444,116,948,91,64,47,19,17,78,31,85,15
2024-07-31,725,449,879,595,1,1,276,0.8248009101251422,750.0,360.6666666666667,569.3333333333334,602.6666666666666,725,449,879,595,60,8,39,42,60,14,74,21,4
2024-07-31,592,558,281,689,0,0,34,2.106761565836299,639.0,483.6666666666667,425.3333333333333,744.0,0,0,0,0,14,16,50,43,56,51,23,51,4
2024-07-31,174,362,983,528,0,1,-188,0.1770091556459817,497.0,456.3333333333333,714.3333333333334,604.0,0,0,0,0,93,64,79,46,92,68,6,14,29
2024-07-31,512,450,635,873,2,0,62,0.8062992125984252,426.0,456.6666666666667,633.0,696.6666666666666,1024,900,1270,1746,50,2,12,18,4,91,71,16,49
2024-07-31,475,207,640,262,1,0,268,0.7421875,387.0,339.6666666666667,752.6666666666666,554.3333333333334,475,207,640,262,26,25,89,47,88,96,96,50,4
2024-07-31,519,685,270,465,2,0,-166,1.9222222222222223,502.0,447.3333333333333,515.0,533.3333333333334,1038,1370,540,930,85,52,30,95,23,10,88,44,12
2024-07-31,828,138,508,625,2,0,690,1.6299212598425197,607.3333333333334,343.3333333333333,472.6666666666667,450.6666666666667,1656,276,1016,1250,73,30,38,78,92,42,0,62,98
2024-07-31,376,258,839,338,0,0,118,0.44815256257449343,574.3333333333334,360.3333333333333,539.0,476.0,0,0,0,0,60,25,62,68,63,69,2,27,48
2024-07-31,860,682,477,171,2,0,178,1.8029350104821802,688.0,359.3333333333333,608.0,378.0,1720,1364,954,342,57,22,47,10,58,22,27,58,88
2024-07-31,775,411,287,544,1,1,364,2.700348432055749,670.3333333333334,450.3333333333333,534.3333333333334,351.0,775,411,287,544,30,29,86,78,37,39,42,85,49
2024-07-31,493,340,957,754,0,1,153,0.5151515151515151,709.3333333333334,477.6666666666667,573.6666666666666,489.6666666666667,0,0,0,0,90,9,47,28,32,62,96,20,13
2024-07-31,968,544,329,921,1,1,424,2.9422492401215807,745.3333333333334,431.6666666666667,524.3333333333334,739.6666666666666,968,544,329,921,11,71,60,44,9,1,45,41,45
2024-07-31,556,397,932,608,1,0,159,0.5965665236051502,672.3333333333334,427.0,739.3333333333334,761.0,556,397,932,608,45,88,11,67,36,78,0,80,89
2024-08-01,291,135,951,894,0,1,156,0.305993690851735,605.0,358.6666666666667,737.3333333333334,807.6666666666666,0,0,0,0,30,63,77,35,96,86,37,68,81
2024-08-01,838,183,218,368,1,0,655,3.8440366972477062,561.6666666666666,238.33333333333334,700.3333333333334,623.3333333333334,838,183,218,368,31,21,55,47,86,85,90,81,83
2024-08-01,788,551,255,852,0,1,237,3.0901960784313727,639.0,289.6666666666667,474.6666666666667,704.6666666666666,0,0,0,0,31,14,17,86,10,72,34,16,33
