date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux1_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-08-03,124,207,743,149,0,1,-83,0.16689098250336473,272.3333333333333,0,16,23,56,91,55,23,39,35,65
2024-08-03,990,325,715,164,2,0,665,1.3846153846153846,536.3333333333334,1980,39,76,57,69,30,65,64,74,76
2024-08-03,568,772,294,454,1,0,-204,1.9319727891156462,560.6666666666666,568,37,95,90,46,85,42,41,72,41
2024-08-03,583,730,588,899,1,1,-147,0.9914965986394558,713.6666666666666,583,84,3,98,99,34,33,93,69,51
2024-08-03,664,760,256,263,2,1,-96,2.59375,605.0,1328,60,12,15,74,70,22,67,33,10
2024-08-03,250,761,709,240,1,0,-511,0.3526093088857546,499.0,250,8,72,27,4,69,60,31,57,25
2024-08-03,243,531,325,925,0,0,-288,0.7476923076923077,385.6666666666667,0,76,56,97,49,25,94,9,36,20
2024-08-03,668,904,511,227,1,1,-236,1.3072407045009784,387.0,668,74,97,0,23,0,36,68,95,65
2024-08-03,138,754,304,497,0,0,-616,0.45394736842105265,349.6666666666667,0,60,36,40,46,82,12,8,59,39
2024-08-03,208,518,178,979,0,0,-310,1.1685393258426966,338.0,0,79,47,47,17,6,96,68,11,55
2024-08-03,792,554,223,562,1,1,238,3.5515695067264574,379.3333333333333,792,15,70,30,83,35,70,60,31,50
2024-08-03,141,259,570,850,2,1,-118,0.24736842105263157,380.3333333333333,282,1,0,35,27,75,95,10,80,19
2024-08-03,285,622,317,935,0,1,-337,0.8990536277602523,406.0,0,71,59,32,76,83,6,98,3,80
2024-08-03,497,749,615,907,2,0,-252,0.808130081300813,307.6666666666667,994,42,11,32,4,86,41,90,32,79
2024-08-03,322,689,701,286,1,1,-367,0.4593437945791726,368.0,322,41,20,81,29,24,37,67,42,56
2024-08-04,733,176,203,819,0,0,557,3.6108374384236455,517.3333333333334,0,76,10,22,0,93,51,73,8,4
2024-08-04,232,608,492,831,1,1,-376,0.4715447154471545,429.0,232,56,43,59,85,58,43,96,97,13
2024-08-04,262,540,730,289,2,1,-278,0.3589041095890411,409.0,524,80,57,86,81,60,63,7,50,23
2024-08-04,314,353,744,487,1,0,-39,0.4220430107526882,269.3333333333333,314,87,43,78,45,28,12,48,93,67
2024-08-04,832,869,923,528,1,0,-37,0.9014084507042254,469.3333333333333,832,66,77,89,68,94,87,23,19,51
2024-08-04,334,419,707,957,0,1,-85,0.4724186704384724,493.3333333333333,0,29,97,29,30,17,27,32,38,47
2024-08-04,942,902,533,383,1,1,40,1.7673545966228894,702.6666666666666,942,12,33,88,69,40,95,18,22,87
2024-08-04,757,362,430,963,1,0,395,1.7604651162790699,677.6666666666666,757,18,24,44,90,18,81,1,40,46
2024-08-04,850,696,242,336,1,1,154,3.512396694214876,849.6666666666666,850,6,3,79,55,3,97,54,43,59
2024-08-04,687,757,899,293,0,0,-70,0.764182424916574,764.6666666666666,0,8,63,38,88,64,97,10,34,72
2024-08-04,108,934,639,386,2,0,-826,0.16901408450704225,548.3333333333334,216,82,89,44,92,40,0,98,22,2
2024-08-04,173,653,377,870,2,1,-480,0.4588859416445623,322.6666666666667,346,53,15,77,27,14,42,16,57,8
2024-08-04,591,473,332,857,1,0,118,1.7801204819277108,290.6666666666667,591,85,9,80,15,53,41,41,47,81
2024-08-04,352,736,628,235,0,0,-384,0.5605095541401274,372.0,0,81,65,11,53,63,94,60,86,99
2024-08-04,329,266,670,891,1,0,63,0.491044776119403,424.0,329,60,34,92,52,71,49,2,57,82
2024-08-04,618,852,189,882,2,1,-234,3.2698412698412698,433.0,1236,86,82,31,11,14,59,85,56,23
2024-08-04,273,558,591,270,0,0,-285,0.4619289340101523,406.6666666666667,0,1,5,55,19,78,0,34,86,3
2024-08-04,752,379,298,258,2,1,373,2.523489932885906,547.6666666666666,1504,49,18,23,81,49,50,84,38,8
2024-08-04,267,799,461,300,2,1,-532,0.579175704989154,430.6666666666667,534,74,58,12,33,21,15,88,27,96
2024-08-04,269,401,540,586,0,1,-132,0.4981481481481482,429.3333333333333,0,30,52,19,52,17,38,65,63,0
2024-08-04,492,630,125,656,0,0,-138,3.936,342.6666666666667,0,32,7,78,63,79,14,0,61,34
2024-08-04,894,679,124,875,1,0,215,7.209677419354839,551.6666666666666,894,77,77,55,22,1,32,6,82,73
2024-08-05,733,317,493,682,1,1,416,1.486815415821501,706.3333333333334,733,79,9,52,26,35,86,19,61,11
2024-08-05,293,201,606,603,2,1,92,0.4834983498349835,640.0,586,10,66,67,16,19,52,42,93,17
2024-08-05,616,653,400,975,0,0,-37,1.54,547.3333333333334,0,32,37,53,47,15,97,5,84,77
2024-08-05,128,387,438,470,0,1,-259,0.2922374429223744,345.6666666666667,0,6,28,33,20,66,16,54,87,9
2024-08-05,264,266,366,202,1,1,-2,0.7213114754098361,336.0,264,30,14,27,49,29,88,99,84,73
2024-08-05,521,720,560,224,2,0,-199,0.9303571428571429,304.3333333333333,1042,47,86,49,39,54,5,20,25,17
2024-08-05,438,135,792,412,2,1,303,0.553030303030303,407.6666666666667,876,46,22,1,94,65,30,50,50,23
2024-08-05,747,843,555,897,1,0,-96,1.345945945945946,568.6666666666666,747,77,81,93,2,98,68,45,49,0
2024-08-05,595,840,459,557,0,0,-245,1.2962962962962963,593.3333333333334,0,91,45,25,16,25,39,34,35,93
2024-08-05,464,452,167,329,1,1,12,2.7784431137724552,602.0,464,52,82,50,60,56,29,99,25,78
2024-08-05,932,775,962,757,1,0,157,0.9688149688149689,663.6666666666666,932,79,27,46,49,68,68,7,32,71
2024-08-05,441,998,511,981,1,0,-557,0.863013698630137,612.3333333333334,441,18,25,25,89,1,75,67,99,98
2024-08-05,599,172,590,296,1,0,427,1.0152542372881357,657.3333333333334,599,80,9,83,86,55,6,15,67,81
2024-08-05,756,747,932,984,0,1,9,0.8111587982832618,598.6666666666666,0,89,46,91,5,83,12,66,72,15
2024-08-05,610,452,148,832,1,1,158,4.121621621621622,655.0,610,5,3,83,27,61,3,70,7,84
2024-08-05,426,990,786,522,0,1,-564,0.5419847328244275,597.3333333333334,0,48,54,74,71,33,49,63,65,14
2024-08-05,316,169,663,671,1,0,147,0.4766214177978884,450.6666666666667,316,72,65,73,54,97,2,1,92,61
2024-08-05,400,524,201,709,2,0,-124,1.9900497512437811,380.6666666666667,800,49,66,60,57,55,11,0,22,4
2024-08-05,231,807,315,270,0,1,-576,0.7333333333333333,315.6666666666667,0,80,6,22,44,54,64,57,69,44
2024-08-05,903,880,537,481,2,1,23,1.681564245810056,511.3333333333333,1806,94,54,36,71,19,26,0,54,51
2024-08-05,169,660,799,272,1,0,-491,0.21151439299123906,434.3333333333333,169,11,79,40,18,49,49,6,42,70
2024-08-05,351,927,668,762,1,1,-576,0.5254491017964071,474.3333333333333,351,22,30,51,28,24,76,87,99,6
2024-08-06,514,741,658,552,1,1,-227,0.7811550151975684,344.6666666666667,514,53,73,82,22,83,16,68,20,26
2024-08-06,886,616,258,449,0,1,270,3.434108527131783,583.6666666666666,0,68,18,81,31,24,71,84,21,88
2024-08-06,544,527,588,733,2,1,17,0.9251700680272109,648.0,1088,99,27,48,9,52,31,91,8,85
2024-08-06,975,638,785,593,0,1,337,1.2420382165605095,801.6666666666666,0,58,80,26,90,13,83,17,33,12
2024-08-06,281,259,341,719,0,0,22,0.8240469208211144,600.0,0,35,27,5,48,59,50,87,58,16
2024-08-06,266,248,893,103,1,1,18,0.2978723404255319,507.3333333333333,266,2,18,73,64,42,16,31,25,43
2024-08-06,190,875,852,192,2,1,-685,0.22300469483568075,245.66666666666666,380,57,86,65,28,61,33,44,0,12
2024-08-06,813,329,981,105,1,0,484,0.8287461773700305,423.0,813,87,19,23,58,75,34,32,99,89
2024-08-06,957,811,104,387,0,0,146,9.201923076923077,653.3333333333334,0,54,12,37,44,68,98,73,4,72
2024-08-06,630,661,695,717,1,0,-31,0.9064748201438849,800.0,630,56,76,27,66,62,23,72,40,4
2024-08-06,138,166,919,245,2,0,-28,0.1501632208922742,575.0,276,16,42,27,50,1,53,48,62,32
2024-08-06,225,911,460,882,1,1,-686,0.4891304347826087,331.0,225,38,10,65,94,53,17,32,21,3
2024-08-06,550,480,558,523,2,1,70,0.985663082437276,304.3333333333333,1100,89,47,60,10,15,49,96,67,91
2024-08-06,272,157,347,989,2,1,115,0.7838616714697406,349.0,544,67,14,45,85,54,45,70,47,25
2024-08-06,752,358,665,707,1,1,394,1.130827067669173,524.6666666666666,752,54,16,68,81,93,47,67,65,67
2024-08-06,853,441,772,556,0,0,412,1.104922279792746,625.6666666666666,0,44,53,74,98,42,32,27,15,15
2024-08-06,319,937,521,840,1,0,-618,0.6122840690978887,641.3333333333334,319,75,49,73,5,60,86,86,79,21
2024-08-06,737,229,837,301,0,1,508,0.8805256869772998,636.3333333333334,0,0,27,42,66,37,88,52,52,35
2024-08-06,157,826,114,311,0,1,-669,1.3771929824561404,404.3333333333333,0,20,82,58,61,44,26,95,85,57
2024-08-06,759,271,835,105,1,1,488,0.9089820359281438,551.0,759,82,3,1,4,50,0,43,64,54
2024-08-06,575,869,672,723,0,1,-294,0.8556547619047619,497.0,0,20,21,14,8,41,84,79,78,34
2024-08-06,555,713,221,475,0,0,-158,2.51131221719457,629.6666666666666,0,51,85,36,27,23,58,54,63,24
2024-08-07,928,308,376,990,1,1,620,2.4680851063829787,686.0,928,81,38,70,82,29,9,9,87,71
2024-08-07,994,902,657,546,1,0,92,1.512937595129376,825.6666666666666,994,42,33,19,91,36,94,13,67,80
2024-08-07,460,453,552,934,1,0,7,0.8333333333333334,794.0,460,51,96,97,90,52,24,35,62,60
2024-08-07,100,570,489,205,0,0,-470,0.20449897750511248,518.0,0,66,43,34,76,62,83,33,61,17
2024-08-07,486,897,393,750,2,0,-411,1.2366412213740459,348.6666666666667,972,43,41,33,37,10,56,87,81,57
2024-08-07,447,215,673,910,0,1,232,0.6641901931649331,344.3333333333333,0,31,39,85,42,77,65,17,80,75
2024-08-07,289,363,697,500,2,1,-74,0.4146341463414634,407.3333333333333,578,9,96,30,20,22,14,15,70,56
2024-08-07,604,761,545,195,1,1,-157,1.108256880733945,446.6666666666667,604,63,11,86,90,79,27,36,44,96
2024-08-07,290,911,309,487,2,1,-621,0.9385113268608414,394.3333333333333,580,78,1,18,61,49,12,40,51,86
2024-08-07,607,541,689,551,1,0,66,0.8809869375907112,500.3333333333333,607,68,27,67,45,84,13,24,73,62
2024-08-07,468,647,813,948,1,0,-179,0.5756457564575646,455.0,468,67,73,23,69,54,65,7,64,11
2024-08-07,508,552,401,908,2,0,-44,1.2668329177057356,527.6666666666666,1016,27,85,83,37,54,33,87,1,10
2024-08-07,923,944,322,515,1,1,-21,2.8664596273291925,633.0,923,52,80,38,48,3,98,83,48,12
2024-08-07,216,576,833,825,2,0,-360,0.25930372148859543,549.0,432,50,89,91,74,96,24,93,21,34
2024-08-07,233,386,102,603,1,0,-153,2.284313725490196,457.3333333333333,233,52,66,53,80,53,53,83,95,26
2024-08-07,157,402,617,553,0,0,-245,0.2544570502431118,202.0,0,3,70,38,38,60,78,17,28,88
2024-08-07,655,410,192,390,0,0,245,3.4114583333333335,348.3333333333333,0,78,71,16,70,77,11,67,34,66
2024-08-07,784,307,619,633,1,1,477,1.2665589660743135,532.0,784,16,83,18,29,82,8,47,80,88
2024-08-07,771,717,527,292,1,0,54,1.462998102466793,736.6666666666666,771,66,75,47,20,4,30,99,75,44
2024-08-07,272,545,592,249,2,0,-273,0.4594594594594595,609.0,544,73,98,34,0,99,77,69,23,73
2024-08-07,928,769,334,979,0,1,159,2.7784431137724552,657.0,0,46,80,31,88,94,92,66,93,80
2024-08-07,914,732,719,858,2,1,182,1.2712100139082059,704.6666666666666,1828,55,91,46,31,17,52,17,29,66
2024-08-08,248,154,260,878,1,1,94,0.9538461538461539,696.6666666666666,248,22,9,46,7,43,42,17,83,21
2024-08-08,179,111,820,862,1,0,68,0.21829268292682927,447.0,179,17,85,63,68,30,37,55,41,77
2024-08-08,985,756,851,614,2,0,229,1.1574618096357228,470.6666666666667,1970,0,56,45,29,93,41,22,70,90
2024-08-08,312,499,430,492,1,0,-187,0.7255813953488373,492.0,312,34,96,34,7,20,71,34,49,41
2024-08-08,302,747,432,415,0,0,-445,0.6990740740740741,533.0,0,63,85,93,18,46,47,5,70,19
2024-08-08,863,614,149,175,2,1,249,5.791946308724833,492.3333333333333,1726,57,36,16,58,29,66,25,59,47
2024-08-08,328,755,622,698,0,0,-427,0.5273311897106109,497.6666666666667,0,94,76,41,54,54,65,84,29,17
2024-08-08,775,641,962,369,0,0,134,0.8056133056133056,655.3333333333334,0,58,90,28,29,67,15,60,11,76
2024-08-08,326,336,767,324,0,1,-10,0.42503259452411996,476.3333333333333,0,0,63,69,78,68,82,87,48,69
2024-08-08,758,378,591,629,2,1,380,1.2825719120135364,619.6666666666666,1516,2,78,16,35,40,93,14,94,73
2024-08-08,631,447,681,212,1,1,184,0.9265785609397944,571.6666666666666,631,66,85,80,54,44,15,90,81,92
2024-08-08,540,726,780,350,0,0,-186,0.6923076923076923,643.0,0,36,93,13,43,73,30,31,45,5
2024-08-08,501,203,371,332,0,0,298,1.3504043126684635,557.3333333333334,0,82,39,23,26,90,57,11,42,38
2024-08-08,146,729,679,940,0,0,-583,0.21502209131075112,395.6666666666667,0,28,97,56,76,79,27,4,1,10
2024-08-08,332,616,966,890,1,0,-284,0.34368530020703936,326.3333333333333,332,88,59,49,77,29,3,63,96,24
2024-08-08,404,971,351,813,1,0,-567,1.150997150997151,294.0,404,32,97,56,53,76,9,70,74,93
2024-08-08,625,347,659,182,2,1,278,0.9484066767830045,453.6666666666667,1250,99,47,60,47,99,50,85,97,54
2024-08-08,242,463,795,224,1,1,-221,0.30440251572327043,423.6666666666667,242,60,98,38,29,84,17,26,79,83
2024-08-08,514,420,931,274,2,0,94,0.5520945220193341,460.3333333333333,1028,92,18,54,38,44,46,78,53,57
2024-08-08,612,732,798,168,2,0,-120,0.7669172932330827,456.0,1224,89,71,95,12,44,31,44,34,36
2024-08-08,472,385,189,146,2,0,87,2.497354497354497,532.6666666666666,944,3,32,35,15,78,29,34,51,15
2024-08-08,665,248,545,983,2,0,417,1.2201834862385321,583.0,1330,13,43,36,43,83,35,25,32,94
2024-08-09,985,183,431,355,2,0,802,2.28538283062645,707.3333333333334,1970,90,91,13,70,83,8,22,84,92
2024-08-09,358,505,238,826,0,1,-147,1.504201680672269,669.3333333333334,0,32,36,26,26,44,35,12,83,69
2024-08-09,755,555,456,129,1,1,200,1.655701754385965,699.3333333333334,755,21,88,82,44,54,28,89,71,92
2024-08-09,570,842,700,380,0,1,-272,0.8142857142857143,561.0,0,47,35,30,34,58,15,2,50,95
2024-08-09,111,899,373,336,2,0,-788,0.2975871313672922,478.6666666666667,222,2,80,72,78,4,91,28,25,72
2024-08-09,429,260,118,347,1,0,169,3.635593220338983,370.0,429,86,87,80,27,31,20,65,96,36
2024-08-09,835,883,410,467,0,1,-48,2.0365853658536586,458.3333333333333,0,84,20,82,98,5,63,63,61,52
2024-08-09,883,559,969,594,0,1,324,0.9112487100103199,715.6666666666666,0,22,1,43,6,93,65,27,60,86
2024-08-09,457,649,985,124,2,0,-192,0.4639593908629442,725.0,914,67,30,67,61,25,58,86,25,15
2024-08-09,507,599,253,685,0,1,-92,2.0039525691699605,615.6666666666666,0,20,96,47,50,36,98,35,36,17
2024-08-09,767,837,489,817,0,1,-70,1.5685071574642127,577.0,0,42,29,56,45,12,27,5,29,18
2024-08-09,472,608,359,589,0,0,-136,1.3147632311977715,582.0,0,94,75,74,19,92,54,10,94,43
2024-08-09,107,753,719,593,0,1,-646,0.14881780250347706,448.6666666666667,0,84,43,21,95,68,99,37,96,1
2024-08-09,221,903,982,413,0,1,-682,0.225050916496945,266.6666666666667,0,25,11,3,37,24,30,33,10,57
2024-08-09,447,580,896,705,2,1,-133,0.49888392857142855,258.3333333333333,894,40,50,80,60,12,32,80,52,9
2024-08-09,775,762,670,474,2,0,13,1.1567164179104477,481.0,1550,98,48,71,31,87,86,66,40,75
2024-08-09,189,213,224,738,0,1,-24,0.84375,470.3333333333333,0,37,23,45,25,94,59,45,4,45
2024-08-09,747,848,453,124,2,1,-101,1.6490066225165563,570.3333333333334,1494,87,23,58,57,19,40,97,65,81
2024-08-09,797,677,372,433,2,1,120,2.14247311827957,577.6666666666666,1594,10,59,33,38,71,80,85,12,18
2024-08-09,415,460,718,454,1,0,-45,0.5779944289693594,653.0,415,28,10,10,19,59,45,28,62,37
2024-08-09,277,440,910,215,0,0,-163,0.30439560439560437,496.3333333333333,0,59,12,30,81,72,48,59,81,36
2024-08-09,639,869,344,147,2,1,-230,1.8575581395348837,443.6666666666667,1278,66,90,10,49,20,64,53,89,90
2024-08-10,831,860,947,837,2,0,-29,0.877507919746568,582.3333333333334,1662,64,71,55,78,60,41,92,24,77
2024-08-10,968,548,549,877,0,1,420,1.7632058287795993,812.6666666666666,0,60,73,37,51,83,22,68,43,44
2024-08-10,140,942,346,198,1,0,-802,0.4046242774566474,646.3333333333334,140,18,71,20,85,78,26,73,13,33
2024-08-10,839,934,619,558,0,0,-95,1.3554119547657513,649.0,0,45,63,93,21,25,88,73,68,1
2024-08-10,803,279,240,622,1,1,524,3.345833333333333,594.0,803,48,19,9,52,53,31,8,58,43
2024-08-10,601,801,461,696,0,1,-200,1.3036876355748372,747.6666666666666,0,21,71,25,84,41,82,84,55,96
2024-08-10,244,506,107,504,0,1,-262,2.2803738317757007,549.3333333333334,0,77,72,90,65,10,87,76,51,82
2024-08-10,300,765,577,313,0,0,-465,0.5199306759098787,381.6666666666667,0,56,70,7,42,36,2,9,65,26
2024-08-10,823,295,451,784,0,1,528,1.8248337028824835,455.6666666666667,0,13,77,7,81,10,59,74,67,47
2024-08-10,560,565,594,602,1,0,-5,0.9427609427609428,561.0,560,43,27,59,22,26,75,67,11,93
2024-08-10,831,410,705,820,1,0,421,1.1787234042553192,738.0,831,15,1,71,76,93,98,57,74,6
2024-08-10,851,361,932,547,2,1,490,0.9130901287553648,747.3333333333334,1702,96,42,33,63,82,78,94,67,26
2024-08-10,657,518,526,993,0,0,139,1.2490494296577948,779.6666666666666,0,76,7,15,8,33,16,51,42,84
2024-08-10,646,505,138,675,1,1,141,4.681159420289855,718.0,646,11,12,12,6,37,31,33,72,70
2024-08-10,352,242,692,357,1,0,110,0.5086705202312138,551.6666666666666,352,54,84,86,40,60,6,34,73,88
2024-08-10,489,441,286,943,1,1,48,1.7097902097902098,495.6666666666667,489,50,91,75,53,86,82,32,90,17
2024-08-10,693,415,695,220,0,0,278,0.9971223021582734,511.3333333333333,0,38,34,90,64,52,70,71,5,32
2024-08-10,982,200,699,909,2,0,782,1.4048640915593704,721.3333333333334,1964,32,22,21,1,64,68,31,14,32
2024-08-10,355,343,853,153,1,1,12,0.41617819460726846,676.6666666666666,355,32,45,95,3,2,57,54,41,95
2024-08-10,808,589,953,430,0,0,219,0.8478488982161595,715.0,0,28,14,26,77,66,39,96,30,24
2024-08-10,914,111,192,883,1,1,803,4.760416666666667,692.3333333333334,914,68,1,63,31,27,84,7,85,13
2024-08-10,549,338,185,340,1,0,211,2.9675675675675675,757.0,549,69,60,1,99,13,47,45,52,37
2024-08-11,109,660,143,854,2,0,-551,0.7622377622377622,524.0,218,30,75,96,1,51,50,13,5,37
2024-08-11,923,141,236,629,1,0,782,3.9110169491525424,527.0,923,79,63,25,63,29,56,97,32,3
2024-08-11,897,777,520,582,1,1,120,1.725,643.0,897,30,51,91,13,57,70,7,28,61
2024-08-11,341,693,173,286,0,1,-352,1.9710982658959537,720.3333333333334,0,88,35,82,19,53,36,70,20,81
2024-08-11,350,528,647,957,0,1,-178,0.5409582689335394,529.3333333333334,0,45,66,68,88,68,86,76,53,9
2024-08-11,976,902,712,755,2,1,74,1.3707865168539326,555.6666666666666,1952,96,68,96,48,14,74,53,55,34
2024-08-11,104,257,611,361,0,1,-153,0.1702127659574468,476.6666666666667,0,76,66,83,7,37,73,20,93,98
2024-08-11,218,315,255,463,0,0,-97,0.8549019607843137,432.6666666666667,0,51,46,29,91,77,84,95,20,22
2024-08-11,900,769,354,590,2,0,131,2.542372881355932,407.3333333333333,1800,9,82,7,62,13,54,74,99,88
2024-08-11,473,561,270,530,1,1,-88,1.7518518518518518,530.3333333333334,473,87,1,37,45,56,40,13,54,64
2024-08-11,164,233,827,338,2,0,-69,0.19830713422007254,512.3333333333334,328,73,43,60,20,58,96,74,57,81
2024-08-11,245,166,269,403,0,0,79,0.9107806691449815,294.0,0,40,63,80,86,7,19,1,63,78
2024-08-11,323,947,863,397,2,0,-624,0.3742757821552723,244.0,646,94,80,64,31,71,32,97,85,24
2024-08-11,338,106,971,175,1,0,232,0.34809474768280124,302.0,338,76,77,66,7,18,39,60,45,95
2024-08-11,276,625,421,799,2,1,-349,0.6555819477434679,312.3333333333333,552,2,27,45,94,31,98,16,83,52
2024-08-11,878,172,666,432,0,0,706,1.3183183183183182,497.3333333333333,0,58,90,89,15,94,33,77,21,83
2024-08-11,952,498,555,999,0,1,454,1.7153153153153153,702.0,0,51,53,94,39,28,61,88,59,16
2024-08-11,381,504,702,857,2,1,-123,0.5427350427350427,737.0,762,33,73,71,26,40,99,47,10,56
2024-08-11,162,774,889,741,1,0,-612,0.18222722159730034,498.3333333333333,162,48,66,42,17,74,90,90,46,74
2024-08-11,316,677,712,573,2,1,-361,0.4438202247191011,286.3333333333333,632,27,35,58,34,44,18,7,30,76
2024-08-11,953,958,254,926,1,0,-5,3.751968503937008,477.0,953,82,62,45,51,12,42,55,76,88
2024-08-11,926,229,988,382,1,0,697,0.937246963562753,731.6666666666666,926,86,24,71,14,26,68,16,17,19
2024-08-12,894,565,448,690,2,0,329,1.9955357142857142,924.3333333333334,1788,95,85,34,62,18,62,68,21,24
2024-08-12,788,305,550,171,1,1,483,1.4327272727272726,869.3333333333334,788,12,47,38,52,25,92,11,55,41
2024-08-12,560,887,975,362,0,1,-327,0.5743589743589743,747.3333333333334,0,96,38,91,90,52,9,37,16,44
2024-08-12,709,867,752,802,2,1,-158,0.9428191489361702,685.6666666666666,1418,97,46,50,80,50,12,17,37,30
2024-08-12,204,365,272,978,1,0,-161,0.75,491.0,204,96,93,3,65,36,92,25,24,64
2024-08-12,198,636,109,986,0,0,-438,1.81651376146789,370.3333333333333,0,68,20,79,30,8,4,94,31,51
2024-08-12,610,892,839,674,2,0,-282,0.7270560190703218,337.3333333333333,1220,66,29,76,60,91,57,36,14,79
2024-08-12,484,352,364,991,0,1,132,1.3296703296703296,430.6666666666667,0,60,91,83,63,95,58,69,12,91
2024-08-12,504,921,537,111,0,0,-417,0.9385474860335196,532.6666666666666,0,59,30,50,97,51,75,40,57,20
2024-08-12,922,388,859,240,0,0,534,1.0733410942956927,636.6666666666666,0,70,25,4,33,53,58,78,89,29
2024-08-12,617,263,346,865,1,1,354,1.783236994219653,681.0,617,23,21,54,54,2,76,41,49,2
2024-08-12,575,194,766,654,2,1,381,0.7506527415143603,704.6666666666666,1150,62,20,19,58,95,85,89,10,97
2024-08-12,808,881,645,116,2,1,-73,1.2527131782945737,666.6666666666666,1616,85,0,23,2,68,14,75,12,69
2024-08-12,962,932,598,162,1,0,30,1.608695652173913,781.6666666666666,962,60,36,35,16,7,76,40,96,42
2024-08-12,744,209,228,352,2,0,535,3.263157894736842,838.0,1488,22,76,33,77,13,0,46,49,28
2024-08-12,969,435,771,564,0,0,534,1.2568093385214008,891.6666666666666,0,29,84,53,77,2,37,13,37,2
2024-08-12,870,921,700,475,2,1,-51,1.2428571428571429,861.0,1740,59,45,33,45,23,52,0,0,57
2024-08-12,536,337,704,903,1,1,199,0.7613636363636364,791.6666666666666,536,17,8,82,37,12,51,16,38,32
2024-08-12,122,480,426,619,0,1,-358,0.2863849765258216,509.3333333333333,0,95,16,16,34,42,0,96,26,74
2024-08-12,664,535,852,936,1,1,129,0.7793427230046949,440.6666666666667,664,55,46,4,0,28,10,54,35,44
2024-08-12,776,998,934,189,0,0,-222,0.8308351177730193,520.6666666666666,0,52,84,88,28,71,57,92,31,68
2024-08-12,813,582,503,819,0,0,231,1.6163021868787277,751.0,0,6,94,17,3,50,39,52,40,31
2024-08-13,557,124,728,903,2,0,433,0.7651098901098901,715.3333333333334,1114,96,58,54,60,41,85,30,14,81
2024-08-13,182,752,705,895,0,0,-570,0.2581560283687943,517.3333333333334,0,68,53,52,96,30,98,61,30,83
2024-08-13,244,216,774,729,1,0,28,0.3152454780361757,327.6666666666667,244,91,85,49,16,62,59,7,5,51
2024-08-13,184,581,710,960,2,0,-397,0.2591549295774648,203.33333333333334,368,71,11,71,27,25,43,29,88,63
2024-08-13,177,491,724,274,1,0,-314,0.24447513812154695,201.66666666666666,177,78,63,90,49,17,5,76,51,39
