date,lux1,lux2,lux3,lux4,weather_condition,season,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-09-24,769,697,321,822,2,1,5,75,68,60,37,80,61,37,44
2024-09-24,423,731,160,124,2,1,25,7,33,86,62,97,13,3,21
2024-09-24,245,226,228,627,1,1,74,78,38,52,0,95,73,3,67
2024-09-24,392,354,784,281,1,1,87,25,73,24,70,51,93,99,16
2024-09-24,764,794,255,598,2,0,92,11,6,61,89,22,99,26,4
2024-09-24,531,115,477,940,2,1,2,42,51,3,18,98,14,85,84
2024-09-24,804,576,721,740,0,0,51,50,59,93,51,36,13,85,56
2024-09-24,684,161,880,141,2,0,73,90,51,93,29,40,30,16,87
2024-09-24,498,980,967,580,1,1,59,81,78,12,54,56,28,97,94
2024-09-24,916,531,889,947,0,0,62,99,23,41,13,96,26,95,39
2024-09-24,988,769,685,847,1,1,64,62,25,48,12,24,84,69,29
2024-09-25,443,367,536,971,0,0,51,48,89,77,83,36,8,53,41
2024-09-25,239,134,306,538,1,0,89,26,89,55,89,39,19,96,6
2024-09-25,286,878,487,501,2,1,75,8,9,46,26,84,98,7,70
2024-09-25,904,675,579,645,1,1,13,38,16,7,88,45,57,52,90
2024-09-25,160,593,890,444,0,1,88,64,77,54,8,59,78,99,87
2024-09-25,479,661,986,992,1,1,71,70,1,87,40,97,87,4,18
2024-09-25,809,568,937,144,0,0,67,89,76,17,47,18,48,68,40
2024-09-25,906,866,439,745,1,1,27,70,26,34,11,90,56,46,33
2024-09-25,539,760,968,120,2,0,70,6,72,88,9,8,15,73,21
2024-09-25,418,424,439,733,2,0,9,71,70,80,5,68,99,39,51
2024-09-25,401,403,303,169,1,0,56,79,47,31,33,4,74,6,90
2024-09-25,443,375,260,963,1,0,99,66,73,23,51,88,7,11,5
2024-09-25,110,968,639,972,1,0,65,9,8,6,40,25,66,93,73
2024-09-25,161,783,491,147,0,0,89,70,85,12,82,18,18,24,94
2024-09-25,944,300,868,590,1,1,49,84,22,90,5,29,66,27,24
2024-09-25,325,544,776,650,1,0,13,52,70,68,1,99,35,42,65
2024-09-25,252,423,674,386,0,0,15,94,72,99,14,47,88,76,9
2024-09-25,810,134,633,109,2,0,53,86,26,89,16,15,59,46,73
2024-09-25,663,581,169,641,1,1,42,56,87,41,15,70,35,48,25
2024-09-25,871,827,992,855,1,1,41,90,92,30,27,17,10,85,4
2024-09-25,670,579,504,373,2,0,80,85,80,73,84,55,50,53,85
2024-09-25,683,164,707,699,2,1,21,26,83,25,71,20,79,17,67
2024-09-26,759,107,774,855,0,0,67,53,70,85,9,30,54,26,97
2024-09-26,960,400,690,480,1,1,18,3,42,75,9,0,53,71,70
2024-09-26,674,442,616,428,1,0,65,87,6,31,9,2,16,5,49
2024-09-26,409,530,927,578,0,1,38,22,91,90,72,94,61,74,16
2024-09-26,984,523,219,114,2,1,72,47,82,96,27,24,41,92,10
2024-09-26,342,431,913,615,0,1,18,82,62,51,23,7,23,68,52
2024-09-26,592,537,789,290,2,0,15,41,83,19,18,64,16,70,49
2024-09-26,465,687,787,267,0,0,53,2,43,39,96,61,47,21,7
2024-09-26,429,273,316,620,2,0,24,90,38,58,67,6,83,58,91
2024-09-26,206,658,155,720,0,1,17,2,39,76,55,6,85,46,96
2024-09-26,325,626,465,236,2,1,22,27,6,13,66,7,69,67,61
2024-09-26,924,972,798,253,2,0,84,62,69,43,41,18,6,31,88
2024-09-26,317,758,603,487,2,1,10,80,24,85,11,16,13,82,84
2024-09-26,852,125,843,308,2,0,38,30,58,81,17,10,10,96,75
2024-09-26,605,919,866,371,2,0,67,9,12,47,22,48,11,0,89
2024-09-26,358,704,554,242,1,0,24,48,85,92,83,10,4,53,28
2024-09-26,987,505,203,710,2,0,62,85,80,42,5,40,4,45,98
2024-09-26,873,331,176,988,1,1,95,93,85,15,52,61,19,40,43
2024-09-26,616,632,329,919,2,1,29,20,97,34,97,51,53,40,44
2024-09-26,872,918,357,168,1,1,44,99,61,52,41,65,54,7,28
2024-09-26,153,649,363,346,1,0,89,52,7,33,65,67,57,31,87
2024-09-26,146,887,430,360,0,1,60,86,44,2,29,91,78,29,58
2024-09-27,826,604,281,887,2,0,99,75,17,67,8,96,89,45,14
2024-09-27,788,768,992,178,0,0,50,88,87,4,90,74,96,91,69
2024-09-27,620,278,867,757,0,0,97,53,59,9,41,66,29,51,95
2024-09-27,198,231,649,722,2,0,8,56,59,51,33,39,23,95,43
2024-09-27,119,922,787,869,0,0,75,19,1,28,39,4,86,88,97
2024-09-27,989,554,126,704,2,0,1,48,65,95,87,84,72,97,35
2024-09-27,852,447,375,624,0,1,4,6,90,30,16,21,2,60,83
2024-09-27,672,639,751,871,2,1,61,28,13,65,28,36,99,96,56
2024-09-27,990,871,398,720,2,1,68,47,47,75,99,10,47,12,63
2024-09-27,589,505,898,429,2,1,51,92,55,90,49,43,70,88,75
2024-09-27,518,175,190,288,1,0,85,12,11,68,75,85,21,39,98
2024-09-27,789,678,579,194,0,0,4,2,95,36,94,52,13,60,37
2024-09-27,949,953,672,716,1,1,58,1,91,26,48,76,47,43,16
2024-09-27,161,591,557,107,0,1,67,15,54,86,72,60,28,61,26
2024-09-27,244,293,550,166,0,1,8,93,27,32,60,66,49,43,16
2024-09-27,315,261,464,595,0,1,92,5,88,67,82,12,79,47,62
2024-09-27,102,446,958,290,1,1,21,44,3,58,45,91,97,73,10
2024-09-27,259,460,774,465,0,1,26,70,89,63,45,10,9,58,63
2024-09-27,838,868,450,867,1,1,9,4,35,84,16,10,70,56,38
2024-09-27,880,683,754,620,2,1,79,55,49,87,65,84,88,94,1
2024-09-27,219,186,499,216,0,0,60,70,2,43,4,84,26,10,65
2024-09-27,992,361,352,366,0,0,50,97,0,94,53,6,78,24,53
2024-09-28,188,313,880,710,2,0,9,31,16,87,15,16,95,60,28
2024-09-28,428,764,980,584,2,0,5,48,70,48,80,47,27,45,44
2024-09-28,679,821,902,608,0,1,61,12,61,52,90,13,8,53,87
2024-09-28,456,672,558,397,2,0,4,29,47,73,6,62,70,33,87
2024-09-28,709,879,798,263,1,1,69,24,61,48,7,63,79,83,79
2024-09-28,366,361,598,475,1,0,62,84,68,65,71,96,25,6,30
2024-09-28,716,829,607,752,0,1,55,59,18,94,86,74,98,96,48
2024-09-28,422,382,403,367,1,1,58,58,33,62,95,76,80,61,8
2024-09-28,734,747,600,648,1,0,62,84,98,24,81,64,86,56,26
2024-09-28,640,566,902,173,0,0,88,27,48,3,37,33,7,98,55
2024-09-28,748,479,697,607,2,1,58,57,79,50,53,8,1,92,77
2024-09-28,294,461,265,172,0,1,50,19,46,10,75,76,94,75,44
2024-09-28,837,548,514,407,1,1,49,33,90,16,14,36,56,4,88
2024-09-28,431,540,561,298,0,0,3,4,49,65,91,29,51,75,42
2024-09-28,269,192,213,229,0,0,47,81,88,69,49,40,57,92,21
2024-09-28,620,720,532,857,1,1,31,59,25,72,55,44,95,34,98
2024-09-28,562,852,455,923,1,0,50,42,55,68,94,46,92,83,32
2024-09-28,139,966,794,671,0,1,51,56,77,83,8,6,2,36,26
2024-09-28,636,523,306,890,1,0,98,56,13,28,7,13,7,59,39
2024-09-28,360,241,867,714,1,0,73,74,77,84,18,47,58,64,25
2024-09-28,494,390,334,907,1,0,33,53,24,72,50,5,1,15,82
2024-09-28,325,531,541,931,1,0,35,80,99,91,71,33,94,29,44
2024-09-29,223,848,454,586,1,0,69,44,3,71,97,79,61,72,44
2024-09-29,137,951,614,952,1,1,42,85,78,94,56,99,48,41,25
2024-09-29,427,923,307,250,2,1,15,36,31,19,67,45,19,60,69
2024-09-29,350,788,808,768,0,0,58,83,81,26,30,58,28,73,66
2024-09-29,275,752,952,305,1,1,52,47,77,7,2,69,16,76,5
2024-09-29,701,800,224,278,0,1,18,53,64,84,98,7,73,47,27
2024-09-29,553,148,237,296,2,0,97,47,60,60,82,23,21,61,66
2024-09-29,136,401,438,834,1,1,88,5,19,27,42,66,5,83,12
2024-09-29,415,980,636,188,0,0,94,33,73,86,28,3,61,92,62
2024-09-29,787,289,167,898,1,1,40,62,9,69,9,95,97,63,12
2024-09-29,895,235,672,533,1,1,80,77,87,2,11,0,30,56,76
2024-09-29,692,654,640,887,1,1,46,47,33,68,45,33,61,67,0
2024-09-29,213,503,482,847,1,1,93,22,60,72,29,8,11,45,39
2024-09-29,139,991,118,282,1,1,53,83,91,6,93,62,11,27,36
2024-09-29,400,964,782,308,1,1,54,12,26,59,81,75,62,76,30
2024-09-29,323,701,549,592,1,1,94,46,39,3,87,9,15,2,16
2024-09-29,417,906,173,229,2,0,18,43,64,4,31,9,24,36,8
2024-09-29,448,440,672,764,2,0,61,31,32,10,72,49,21,47,63
2024-09-29,214,856,764,112,1,0,98,25,67,14,46,43,90,18,56
2024-09-29,797,803,375,733,1,0,92,52,70,63,87,47,87,91,12
2024-09-29,422,417,147,970,2,1,58,13,8,97,62,86,75,82,36
2024-09-30,667,717,310,831,2,1,64,51,15,12,25,5,17,16,13
